id,channel,text,kein_Geschwurbel,Coronaverharmlosung,Impfung_ist_gefährlich,Maßnahmenkritik,alternative_Gegenmittel,Coronaverschwörung,QAnon,sonstige_Verschwörung,GMF,Indoktrination,Staat_als_Gegner,Pseudowissenschaft,Schlafschafe,Millenarismus,sonstiges_Geschwurbel
974,koppreport,"Monatelang zeigten Lockdown-Befürworter nach Ozeanien. Dort wurde umgesetzt, wovon Merkel und Lauterbach nur träumen konnten: Eine kompromisslose »ZeroCovid«-Strategie. Die Infektionszahlen so niedrig wie möglich zu halten um jeden Preis – das war das Motto der australischen, aber auch der neuseeländischen Regierung. Das bedeutet: Bei kleinsten Inzidenzzahlen wurden harte Lockdowns verhängt inklusive Ausgangssperre, flächendeckenden Geschäftsschließungen und ähnlichen Maßnahmen. Lange schien diese Strategie auch die gewünschten Ergebnisse zu erzielen. »Wir haben die Kurve nicht abgeflacht, wir haben sie zerstört«, prahlte man zum Beispiel in der Stadt Sidney über die eigene Coronapolitik. https://www.tichyseinblick.de/kolumnen/aus-aller-welt/australien-lockdown/",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,kulturstudio,"Für alle die, die noch an Gesetze glauben, die von Menschen erdacht sind, wäre jetzt GG Art20(4) angesagt. Für alle anderen: Alles tanzt nach meiner Pfeife…Ich bin aber nicht ALLE! 13 Da befahl Nebukadnezar mit grimmigem Zorn, dass man Sadrach, Mesach und Abednego kommen lasse. Sogleich wurden jene Männer vor den König gebracht. 14 Nebukadnezar ergriff das Wort und sprach zu ihnen: Sadrach, Mesach und Abednego, geschieht es vorsätzlich, dass ihr meinen Göttern nicht dient und das goldene Bild nicht anbetet, das ich habe aufrichten lassen? 15 Nun, wenn ihr bereit seid, sobald ihr den Klang der Hörner, Flöten, Zithern, Lauten, Harfen und Sackpfeifen und aller Arten von Musik hören werdet, niederzufallen und das Bild anzubeten, das ich gemacht habe, [dann ist es gut!] Wenn ihr es aber nicht anbetet, so sollt ihr augenblicklich in den glühenden Feuerofen geworfen werden! Und wer ist der Gott, der euch aus meiner Hand erretten könnte? 16 Sadrach, Mesach und Abednego antworteten und sprachen zum König: Nebukadnezar, wir haben es nicht nötig, dir darauf ein Wort zu erwidern. (Daniel 3:13) ➡️ kulturstudio.tv",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,q_anonymous_kanal_deutschland,"Biden zerstört Amerika. Seine Politik hat einen lebendigen nationalen Albtraum geschaffen: Er hat unsere Energieunabhängigkeit aufgegeben, die Wirtschaft sabotiert, die Gewaltkriminalität erhöht, China nachgegeben, unsere Bürger zermalmt statt des Virus, die größte Demütigung in unserer Geschichte in Afghanistan geschaffen, Tausende von uns gestrandet Bürger im Ausland nach der Laune islamischer Extremisten und hinterließen eine weit offene Grenze für tödliche Drogen, bösartige Kriminalität und unbegrenzte illegale Einwanderung zu Hause! Ich habe die sicherste Grenze der Geschichte geschaffen. Biden hat die katastrophalste Grenzkatastrophe der Geschichte verursacht – bei weitem. Der texanische Generalstaatsanwalt Ken Paxton, den ich nachdrücklich für die Wiederwahl befürwortete, hat gerade einen großen Sieg des Obersten Gerichtshofs gegen die Biden Open Borders-Agenda errungen. Ich gratuliere ihm zu diesem Sieg. Es wurde festgestellt, dass Biden gegen das Gesetz verstoßen hat, indem er die Protokolle zum Schutz von Migranten beendet hat, oder in Mexiko bleiben. Jetzt muss Biden Remain in Mexiko wieder einsetzen, eines meiner erfolgreichsten und wichtigsten Programme zur Sicherung der Grenze. Andere Generalstaatsanwälte sollten diesem Beispiel folgen und jede von Bidens rechtswidrige Grenz- und Einwanderungspolitik verfolgen. ###‌‌ SAVE AMERICA PRESIDENT DONALD J. TRUMP AUGUST 25, 2021 BEDMINSTER, NJ Statement by Donald J. Trump, 45th President of the United States of America The Leftist “select committee” has further exposed itself as a partisan sham and waste of taxpayer dollars with a request that’s timed to distract Americans from historic and global catastrophes brought on by the failures of Joe Biden and the Democrats. Unfortunately, this partisan exercise is being performed at the expense of long-standing legal principles of privilege. Executive privilege will be defended, not just on behalf of my Administration and the Patriots who worked beside me, but on behalf of the Office of the President of the United States and the future of our Nation. These Democrats only have one tired trick—political theater—and their latest request only reinforces that pathetic reality. ###‌‌ Übersetzung: en-de Rette AMERIKA PRÄSIDENT DONALD J. TRUMP 25. AUGUST 2021 BEDMINSTER, NJ Erklärung von Donald J. Trump, 45. Präsident der Vereinigten Staaten von Amerika Der linke „Auswahlausschuss“ hat sich mit einer Anfrage, die zeitlich abgestimmt ist, um die Amerikaner von historischen und globalen Katastrophen abzulenken, die durch das Versagen von Joe Biden und den Demokraten verursacht wurden, weiter als parteiischer Schein und Verschwendung von Steuergeldern entlarvt. Leider wird diese Partisanenübung zu Lasten der seit langem geltenden Privilegierungsprinzipien durchgeführt. Die Privilegien der Exekutive werden verteidigt, nicht nur im Namen meiner Regierung und der Patrioten, die an meiner Seite arbeiteten, sondern auch im Namen des Amtes des Präsidenten der Vereinigten Staaten und der Zukunft unserer Nation. Diese Demokraten haben nur einen müden Trick – politisches Theater – und ihre jüngste Forderung verstärkt nur diese erbärmliche Realität. ###‌‌ BREAKING! With reports of suicide bombs detonated near HKIA, both these Livestreams have been postponed/cancelled. (DOD was scheduled for 10:30am ET as well as the CV19 Response Briefing) ###‌‌ Übersetzung: en-de BRECHEN! Mit Berichten über Selbstmordattentate in der Nähe von HKIA wurden diese beiden Livestreams verschoben/abgesagt. (DOD war für 10:30 Uhr ET sowie das CV19-Antwortbriefing geplant) ###‌‌ THE OFFICE OF DONALD J. TRUMP AUGUST 26, 2021 BEDMINSTER, NJ Statement by Donald J. Trump, 45th President of the United States of America Melania and I send our deepest condolences to the families of our brilliant and brave Service Members whose duty to the U.S.A. meant so much to them. Our thoughts are also with the families of the innocent civilians who died today in the savage Kabul attack.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
977,drspitzbart,"Infektionsverstärkende Antikörper Das Antibody Dependent Enhancement (ADE) ist ein immunologischer Prozess, der zu einer infektionsverstärkenden Wirkung führt. Dabei werden Viren nicht wie gewünscht neutralisiert, sondern gebunden. Doch genau das führt zu einer verbesserten Aufnahme der Viren in die Zelle. Dadurch wird die Infektion verstärkt. Diese so geförderte Immunpathogenese wird sogar im pharmafreundlichen Wikipedia als mögliche Gefahr bei der Entwicklung von Impfstoffen beschrieben. Einige Wissenschaftler weisen nun aus gegebenem Anlass verstärkt darauf hin. Allein die Erwähnung dieses in der Wissenschaft bekannten Prozesses sollte nicht genügen, um meinen Account wieder zu sperren. Darum bemühe ich mich, diesen Prozess möglichst neutral dazustellen. Das es ihn gibt, ist unbestritten. Ich glaube nicht, dass die Mehrzahl der politischen Fürsprecher jemals von ADE gehört hat. In der Geschichte der Wissenshaft hat es noch nie DIE eine Meinung gegeben. Heute ist es aber so, dass nur DIE eine Meinung öffentlich dargestellt und vehement propagiert wird. Ich möchte, dass jeder Mensch über diese Zusammenhänge aufgeklärt wird bzw. selbst recherchiert. Für diese Eigeninitiative gibt es allerdings keine Bratwurst. Esel, die der vorgehaltenen Möhre hinterherlaufen, sind willkommenes Stimmvieh. Die akzeptieren auch mittelmäßige Politiker. Nachfolgend der Link für weitere Recherche diesbezüglich: https://www.journalofinfection.com/article/S0163-4453(21)00392-3/fulltext#relatedArticles",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
980,miriamhope_infos,"💉📃 GENIALE KURZANLEITUNG WIE SIE DIE IMPFPFLICHT AM ARBEITSPLATZ ELEGANT UMGEHEN KÖNNEN‼️ - TEXT ZUM VIDEO👇👇👇 - „Wenn Sie gezwungen werden sich impfen zu lassen um Ihren Arbeitsplatz zu behalten, hier eine Anleitung wie Sie diese Erpressung ganz elegant umgehen koennen!“ Denn das Geheimnis ist die Impfung NICHT abzulehnen‼️ Text an Ihren Chef: ""Ich schreibe Ihnen in Bezug auf die Angelegenheit der möglichen Covid-Impfung und meinen Wunsch, vollständig informiert zu werden ALLE Fakten zu kennen bevor ich mich impfen lasse. Ich wäre Ihnen dankbar, wenn Sie mir in Übereinstimmung mit den gesetzlichen Bestimmungen vorab folgende Informationen zukommen lassen: 1. Können Sie mir mitteilen, ob der Impfstoff rechtlich anerkannt ist und/oder er experimentell ist? 2. Können Sie bitte Angaben machen und zudem versichern, dass der Impfstoff vollständig, unabhängig und streng an Kontrollgruppen getestet wurde und vor allem welche Ergebnisse diese Tests erbracht haben? 3. Können Sie mir bitte die vollständige Liste der Inhaltsstoffe des Impfstoffs mitteilen, den ich erhalten soll, und ob einige davon für meinen Körper giftig sein koennten? 4. Können Sie mir bitte alle Nebenwirkungen mitteilen, die mit diesem Impfstoff seit seiner Einführung verbunden sind? 5. Können Sie bitte bestätigen, dass es sich bei dem von Ihnen befürworteten Impfstoff NICHT um eine ""experimentelle mRNA-Genveränderungstherapie"" handelt? 6. Können Sie bitte bestätigen, dass ich gemäß dem Nürnberger Kodex von Ihnen als meinem Arbeitgeber in keiner Weise unter Druck gesetzt werden werde? Sobald ich die oben genannten Informationen vollständig erhalten habe, und ich mir sicher bin dass KEINE Gefahr für meine Gesundheit besteht, bin ich sehr gerne bereit Ihr Angebot für die Behandlung dieser Impfung anzunehmen. Allerdings unter bestimmten Bedingungen - nämlich: I. Sie bestätigen mir schriftlich, dass ich von dieser Impfung keinen Schaden davontragen werde. II. Das Angebot muss von einem voll qualifizierten Arzt unterschrieben werden, der die volle rechtliche und finanzielle Verantwortung für etwaige Schäden übernimmt, die mir und/oder dem befugten Personal im Zusammenhang mit diesen Verfahren zustoßen. III. Für den Fall, dass ich das Angebot der Impfung ablehnen muss, bestätigen Sie bitte, dass meine Position dadurch nicht beeinträchtigt wird, und dass ich dadurch nicht benachteiligt oder diskriminiert werde? Ich weise zudem darauf hin, dass meine unveräußerlichen Rechte vorbehalten sind. Vielen Dank —————- https://t.me/MiriamHope 💙",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
981,q_anonymous_kanal_deutschland,"💥💥💥Wikileaks 💥💥💥 just dumped all of their files online. Everything from Hillary Clinton's emails, McCain's being guilty, Vegas shooting done by an FBI sniper, Steve Jobs HIV letter, PedoPodesta, Afghanistan, Syria, Iran, Bilderberg, CIA agents arrested for rape, WHO pandemic. Happy Digging! Here you go, please read and pass it on..... https://file.wikileaks.org/file/... These are Clinton’s emails: https://file.wikileaks.org/file/clinton-emails/ Index file! https://file.wikileaks.org/file/?fbclid=IwAR2U_Evqah_Qy2wxNY12FMqFC5dAFUcZL5Kl4FIfQuMFMp8ssbM46oHXWMI Send to everyone you can as fast as you can! @FUCKtheNewWorldQrder‌‌ Übersetzung von Wikileaks💥💥💥 habe gerade alle ihre Dateien online gestellt. Alles von Hillary Clintons E-Mails, McCains Schuldgefühlen, Vegas-Schießereien durch einen FBI-Scharfschützen, Steve Jobs HIV-Brief, PedoPodesta, Afghanistan, Syrien, Iran, Bilderberg, CIA-Agenten, die wegen Vergewaltigung verhaftet wurden, WHO-Pandemie. Viel Spaß beim Graben! Bitte lesen und weitergeben..... https://file.wikileaks.org/file/... Dies sind Clintons E-Mails: https://file.wikileaks.org/file/clinton-emails/ Indexdatei! https://file.wikileaks.org/file/?fbclid=IwAR2U_Evqah_Qy2wxNY12FMqFC5dAFUcZL5Kl4FIfQuMFMp8ssbM46oHXWMI Senden Sie so schnell wie möglich an alle, die Sie können! @FUCKtheNewWorldQrder‌‌ https://t.me/Q_Operation_GARGAMEL_Telegramm https://t.me/q_anonymous_kanal_deutschland https://t.me/q_gitmo_news_kanal",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
982,q_anonymous_kanal_deutschland,"Bidan, we see you, we see all of you. We are watching. The world is watching. You and who you represent are the evil, we the people are the good. It’s too late. The wrath of God won’t spare you. Be ready.‌‌ Übersetzung: en-de Bidan, wir sehen dich, wir sehen dich alle. Wir schauen. Die Welt schaut zu. Sie und die, die Sie vertreten, sind die Bösen, wir, die Menschen, sind die Guten. Es ist zu spät. Der Zorn Gottes wird dich nicht verschonen. Sei bereit.‌‌",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
983,koppreport,"An der Weltzeituhr auf dem Alexanderplatz treffen sich Touristen und Polizisten. Die Beamten weisen verdächtige Touristen darauf hin, dass an diesem Wochenende mehrere Demonstrationen von Gegnern der Corona-Maßnahmen verboten sind. »Querdenken«-Initiativen und andere haben nach Berlin gerufen. Die Polizei hat es schwer, denn im Messengerdienst Telegram ist dazu aufgerufen worden, auf Plakate zu verzichten, um nicht als Demonstrant erkannt zu werden. https://www.berliner-zeitung.de/mensch-metropole/berliner-polizei-und-corona-protestierer-haben-eine-neue-strategie-li.179715",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,koppreport,"Bundesgesundheitsminister Jens Spahn will eine COVID-Auffrischungsimpfung, eine sogenannte »Booster-Impfung«, für alle anbieten. In Pflegeeinrichtungen soll bereits mit diesen Impfungen begonnen worden sein. Epoch Times sprach mit Werner Möller und Christian Snurawa, Initiatoren von Pflege für Aufklärung, über die aktuelle Situation. Gemeinsam blicken die zwei Männer auf jeweils fast 30 Jahre Erfahrung in der Intensivpflege. Während Möller, der auch Beatmungstherapeut ist, in einer Klinik arbeitet, ist Snurawa in der außerklinischen Versorgung tätig. Sie stören sich an dem Narrativ, dass Geimpfte nicht ansteckend seien und nicht erkranken könnten. Den COVID-Impfstoff bezeichnen sie als Gen-Therapie. https://www.epochtimes.de/gesundheit/intensivpfleger-warnen-vor-boosterimpfung-das-perfide-an-der-sache-ist-das-narrativ-a3586467.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,q_anonymous_kanal_deutschland,"DARPA’s gambles might have created the best hopes for stopping COVID-19 https://www.biocentury.com/article/304691/darpa-jump-started-technologies-behind-some-of-the-leading-covid-19-vaccine-and-antibody-hopes DARPA Awards Moderna Therapeutics a Grant for up to $25 Million to Develop Messenger RNA Therapeutics™ https://investors.modernatx.com/news-releases/news-release-details/darpa-awards-moderna-therapeutics-grant-25-million-develop Rewriting the Genetic Code: A Cancer Cure In the Making | Tal Zaks | TEDxBeaconStreet The War on Cancer has been raging for over a century, and Tal Zaks may have the biggest breakthrough yet. His idea, to go straight to the source of the problem and edit the genetic code that causes the body to produce cancerous cells, could save millions of lives without a single surgery or chemotherapy regimen. Tal Zaks is the Chief Medical Officer of Moderna Therapeutics. Tal Zaks is the Chief Medical Officer of Moderna Therapeutics. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx https://www.youtube.com/watch?v=AHB2bLILAvM Tal Zaks, Chief Medical Officer at Moderna",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,mh171702q2q,"– ausfallen lassen. Es verbleibt der Eindruck, dass es sich hierbei um eine politisch motivierte Maßnahme von Symbolcharakter handelt, deren hoher finanzieller Aufwand bei begrenzt zur Verfügung stehenden Mitteln an anderer Stelle sinnvoller einzusetzen wären, an Stellen, wo wirklich Bedarf besteht: nämlich dort, wo die Pandemiepolitik bei Kindern und Jugendlichen massive gesundheitliche Schäden verursacht hat.""",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
987,kulturstudio,"Judith Richter und viele andere warnten 1992 vor dem Missbrauch dieser Impfung, dass sie subtil ins Kinderimpfprogramm aufgenommen werden könnte. Männer wie Frauen würden dan Antikörper gegen Sexualhormone, Spermien, Eizellen, Trophoblast, HCG und Fötus bilden. Der Hammer: Es wurde offenbar seit 1992 ins normale Kinderimpfprogramm integriert, da heute die jetzt erwachsen gewordenen Kinder mit 20-30 genau diese Antikörper bilden! Nebenwirkungen: Autoimmunerkrankungen aller Art, Krebs der hormonabhängigen Gewebe(Schilddrüse, Brust, Prostata), Darmerkrankungen Colitis Ulcerosa, MS und so weiter - da das „Selbst“ immunologisch bekämpft wird. 30 Jahre später: Antikörper gegen Spermien und Eizellen! Antikörper gegen Eizellen oder Spermien, immunologische Sterilität. Autoimmunkranke haben oft erhöhtes Krebsrisiko Komisch - so plötzlich mit Impfbeginn? WHO warnt: Krebserkrankungen werden sich bis 2040 verdoppeln ➡️ Kulturstudio.tv",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
988,gwisnewski,"""Haben Sie schon einmal von Yodlee gehört? Ich auch nicht, bis ich entdeckte, dass das Unternehmen meine Daten in meinem Bankkonto sammelt und sie wahrscheinlich an Dritte verkauft. Dies wurde schnell zu einer persönlichen Recherche, bis ich erschütternde Zusammenhänge entdeckte, von denen ich erkannte, dass die Öffentlichkeit darauf aufmerksam gemacht werden muss. Bevor Sie beschließen, dass dies nichts mit Ihnen zu tun hätte, bitte ich Sie dringend, diesen Artikel in seiner Gesamtheit zu lesen und die zeitlichen Abläufe genau zu beachten, denn dies betrifft SIE ALLE, und es wird in mehreren Ländern eingeführt. Ich empfehle Ihnen, sich bei Ihrer Bank zu erkundigen und herauszufinden, welche Drittparteien in Ihre Konten verwickelt sind, und die Möglichkeit in Betracht zu ziehen, Ihre Gelder zu einer kleineren lokalen Bank zu transferieren. Hier geht es nicht nur um Spionage und Datenaggregation, sondern um einen strukturellen Aufbau, der uns in das System der Sozial- und Klimabilanz und noch darüber hinaus bringen soll."" https://uncutnews.ch/sie-muessen-jetzt-ativ-werden-die-finanzielle-uebernahme-ihr-bankkonto-blackrock-envestnet-yodlee-und-die-federal-reserve/",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
