channel,id,datetime,text,Suggestivität,Absolutheitsanspruch und Umgang mit Quellen,Emotionalität,Auffälligkeit der Argumentation,Komplexitätsreduktion,Entfernung von Wirklichkeit,Gesamtschwurbeligkeit
querdenken,711,2020-05-29T22:39:59Z,"Samstag, 30.05.2020, 15:30 Uhr
Thema: Mahnwache für das Grundgesetz

*Diese Versammlung ist von einem Teilnehmer der Querdenken711-Demos angemeldet*

Kontakt/Telegram: uzkas2011@googlemail.com
Pressekontakt: uzkas2011@googlemail.com

Teffpunkt: Cannstatter Wasen Mercedesstrasse 50
Beginn: 15:30
Ende: 18:30

Genehmigte Teilnehmer: 5000

===============================================
Vielen Dank und für Frieden, Freiheit und das Grundgesetz

@QUERDENKEN_711 - Bilder und Videos aus von Demos aus 711/STUTTGART hochladen @QUERDENKEN711_aktiv",1.3333333333333333,1,1,1,1.3333333333333333,1,1
coronavirushilfe,15481,2020-05-30T01:52:20Z,Und jeder der keinen Widerstand leistet und mit so einer Maske rumläuft ist Teil des Problems wer seine Freiheit nicht verteidigt der darf sich auch nicht wundern wenn sie ihm genommen wird ich kann gar nicht ausdrücken wie entsetzt ich bin ein Leben lang Verschwörungstheoretiker sein da kann ich gut mit leben aber jetzt wird eine der ältesten Verschwörungstheorien überhaupt durchgezogen eine Pandemie die ungerechte und unsere Freiheit nimmt das Bargeld verschwinden lässt und ein Polizeistaat entsteht das ist so abgedroschen vielleicht gabs das schon in schwarz-weiß und obwohl alle immer über Verschwörungstheoretiker lachen packen Sie sich jetzt in der jose wo genau das umgesetzt wird und das nach vier vorherigen versuchen mit fast der gleichen story wenn wir die Masken nicht auf hätten dann würde keiner merken das überhaupt Corona existiert deswegen wollen sie das nicht zulassen nimm aus dem Alltag die Maske und die Plexiglasscheiben im Supermarkt weg und alles ist wie immer,3.8,4.2,2.2,3.8,4.2,4.4,4.2
efauf,359,2020-05-30T13:00:52Z,"Klar...dann einfach nochmal für alle die Lust haben zu kommen und sich auszutauschen:

Sonntag, 31.05.2020, Demo für die Grundrechte in Stuttgart, Theodor Heuss Strasse.Treffpunkt Familienbereich direkt vor der Bühne am alten Varieté

ab 13.30 uhr.umso früher man kommt desto eher kommt man noch nach vorne durch.

Ihr könnt euch gerne bei mir melden. Ich bin mit meiner Tochter, meinem Sohn und meinem Mann dort.beigener Kinderwagen.ich werde zum erkennen noch ein Schild mit ""Eltern-stehen-auf..."" daran hängen.

Wir freuen uns auf euch.

Gemeinsam für uns und unsere Kinder😘❤️",1.6666666666666667,1,1.3333333333333333,1,1,1,1
coronainformationskanal,921,2020-05-30T13:30:22Z,"Live Demos heute 30.05.2020!

9 h Livefestnahmen von Journalisten und Aktivisten in Den Haag, Berlin, München, Erfurt u.a. Städten

https://www.youtube.com/watch?v=q8zMiJZkxl8

Bad Kreuznach - Spaziergang für Freiheit

https://www.youtube.com/watch?v=UzqDCkPy2ro

Berlin - Kundgebungen für die Grundrechte

https://www.youtube.com/watch?v=-a4WyE7UGZc

Berlin - Corona Demo Mauer Park

https://www.youtube.com/watch?v=ff3L8FgeVeU

Dresden - Gegen Corona-Gängelung

https://youtu.be/RccYauEUwCA

Elmshorn - Freigeist Victoria

https://www.youtube.com/watch?v=r-k1oyIvrio

Erfurt - Normalität wieder herstellen

https://youtu.be/OdEOiLr6hsY

Frankfurrt - Stoppt Corona-Maßnahmen mit Henryk Stöckl

https://www.youtube.com/watch?v=9VyT5jpYbGY

Hamburg - Demo Meditation / Spaziergang

https://www.youtube.com/watch?v=_9JaLIbMNOY

Heidelberg - mit Jürgen Felger

https://www.youtube.com/watch?v=EodLyZRC0p8

Heidelberg - Corona Demo

https://www.youtube.com/watch?v=PL3pebDdX7Y

Magdeburg  - mit Ignaz Bearth

https://www.youtube.com/watch?v=iXXfVNf64Jk

Kiel - Kundgebung

https://youtu.be/58ZNPzZ28Qs

Köln - Hygiene Meditation

https://youtu.be/bWoCNzgUttw

München - Corona Demo Theresienwiese

https://www.youtube.com/watch?v=GhJYRhGRBBo

Nürnberg - Demo

https://www.youtube.com/watch?v=vcK4Yvn7PKc

Offenburg - Demo für Grundgesetz

https://youtu.be/5xn-ZNtpUps

Ravensburg - Wahrung der Grundrechte

https://www.youtube.com/watch?v=hRxNJ6-Z1sQ

Rudolstadt Thüringen - Autokorso

https://www.youtube.com/watch?v=SfpjW8tYav8

Wenn weitere Demos bekannt werden, wird aktualisiert!

Mehr Informationen!",2,1,1,1,1,1,1
g_xavier_naidoo,3499,2020-05-30T21:44:42Z,"Hallo Daalya

sei ganz ❤❤❤❤lich willkommen in der Regelgruppe zum Xavier's Geist CHAT - unserer Fanpage!

Zum Chat gelangst du erst wenn du unsere 
❗️ WICHTIGEN Infos zur Gruppe, Privatsphäre, Regeln ❗️

gelesen und verstanden hast.

Nur dann gelangst du in den richtigen Chat

🔴➡ Weiter Hinweise zu verbotenen Wörter ! 
einfache im Chat das Wort - Regeln - schreiben, unsere Rose schickt dir sofort den Link dahin.

⬇♦⬇♦⬇♦⬇♦⬇♦⬇
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨

❗️Wichtige Infos zur Gruppe, Privatsphäre, Regeln ❗️

Die Regeln der Gruppe richten sich nach dem Recht zur freien Meinungsäußerung.
➡Und dem Wohl der Gruppe!!!

➡Bei besonders schweren Regelverstößen kann sofort ein Ban ausgesprochen werden.

➡Zudem können Menschen für Verstöße auf unbestimmte Zeit stumm geschaltet werden.

➡Strafrechtlich relevantes Verhalten ist natürlich verboten.

Darunter fallen
❌ Beleidigungen,
❌ tatsächliche Hassrede,
❌ Betrug und
❌ (sexuelle) Belästigungen.

♦Diese Liste ist nicht abschließend.

♦Diese Regeln können sich jederzeit ändern.

➡️ dieser Chat, ist der original Chat mit Xavier Naidoo, selbstverständlich ist er nicht jeden Tag hier, wie sollte er dann auch seine tollen Lieder schreiben 😉

➡ Rose ist unser Bot, unsere gute Fee (ein Computer Programm)

➡️ Privat Nachrichten an Gruppenmitglieder nicht ohne vorherige Anfrage !!
Zuwiderhandlung führen zum Ban.
🚨🚨🚨🚨

➡️ Unsere Admins sind 
für euch da
Bitte wendet Euch an Sie mit 
/Admin , wenn es Unstimmigkeiten gibt.

➡️ Bei uns gibt es KEIN 
Rechts und Links.

➡️ Private Mitteilungen 
bitte außerhalb des Chat´s und vorher fragen ob es erwünscht ist.!

➡️ Stasirotzbook oder andere Links werden hier generell sofort vom Bot gelöscht. 
Wir sind hier ein Fan-chat, 
bitte bewahrt diesen Charakter!!
Ein Screenshot von euren wichtigen Infos ist allerdings geduldet.

➡️ YouTube Videos bitte vorher für Telegram zu mp3 oder mp4 konvertieren.
Z.b. hiermit 
➡ https://m.freemake.com/de/free_video_downloader/

https://t.me/Gozilla_bot

https://keepvid.pro/de24/

➡️ Ihr seid Gläubig?? 
Das akzeptieren wir!
Jeder darf glauben was er gern mag, so lange man keinen anderen belästigt oder beleidigt.
Darum lebt euren Glauben, 
gern und jederzeit in eurem Herzen und Zu Hause 👍

⬇️🔻🔻🔻🔻
im übrigens kann niemand außer den Admins, hier Audio-Nachrichten senden,

Es gibt unter dem Stichwort

- Wir singen - (Rose schickt dir den Link)

Einen Chat extra für Audios ❗
Da darf man auch nur quasseln

➡️ Nachrichten die mit @ Xavier markiert sind, werden sofort gelöscht.❗❗❗
Zusätzlich gibt es eine Schreibsperre ❗

(Niemand von euch möchte 2000 Nachrichten lesen, 😉 oder?)

➡ dieser Chat hat im allgemeinen von 1 bis 7 Nachtruhe, es gibt aber auch gelegentliche Ausnahmen 🤩
So zum Beispiel Samstag, 
Da ist die lange Party Nacht
Bis 3 Uhr, dafür öffenen wir Sonntag erst 9 Uhr.

➡ Freitags - Dialekte Abend
➡ Samstag - Party Nacht
➡ Sonntag - Wunschfilm

⬇♦⬇♦⬇♦⬇♦⬇♦⬇♦

Was ist dein lieblings Lied von Xavier??
Unsere Rose (bot) schickt euch gern die gewünschten Musik Titel von Xavier Naidoo per Link.

Ansonsten schaut einfach in unsere Datenbank 😉👍

➡ Über alle Themen dürft ihr gerne in der 
http://t.me/WIR_sind_viel_mehr
Gruppe
Oder hier
 http://t.me/antiillu_tv_themen_chat
 diskutieren.

➡ Ihr seid ganz neu auf Telegram und kennt euch noch nicht aus???
Dann fragt bitte hier um Hilfe
⬇⬇⬇⬇⬇⬇⬇⬇⬇

https://t.me/EinleitungHilfeTelegram

➡♦➡ Wir haben auch extra Fan Artikel die man sehr günstig hier uber diesem Link bestellen kann
➡➡➡ https://politaufkleber.de/produkt/teamxavier-telegram-fangruppen-shirt-auswahl/

Und nun tritt ein, wir wünschen dir gute Unterhaltung

⬇🔴⬇🔴⬇🔴⬇

https://t.me/joinchat/IoqvKU8GyyOW7k0mmYeKhQ",2.6666666666666665,1,2,2,1.3333333333333333,1.3333333333333333,2.3333333333333335
wolfgangwodarg,160,2020-05-31T02:25:06Z,"""Selbst spontane Besuche von Angehörigen oder kurze Spaziergänge in der Umgebung sind nicht möglich"", sagte Eugen Brysch, Vorstand der Deutschen Stiftung Patientenschutz, im Gespräch mit der ""Neuen Osnabrücker Zeitung"" (NOZ). ""Isolation und Einsamkeit sind tägliche Begleiter dieser Freiheitsberaubung"", so Brysch wörtlich.

Media
Osnabrück (ots) - Patientenschützer beklagen ""Freiheitsberaubung"" von Pflegeheimbewohnern Brysch fordert von Spahn einheitliches Öffnungskonzept und finanziellen...

(Feed generated with FetchRSS)

via Dr. Wolfgang Wodarg on Facebook https://ift.tt/36Ln9y9

@WolfgangWodarg",2.2,2,1.4,1.8,1.8,1.8,1.8
kenfm,22,2020-05-31T06:05:10Z,"Twitter · Instagram · Dailymotion

KenFM ist Deutschlands führendes alternatives Medium, das seinen Zuhörern, Zuschauern und Lesern neben tagesaktuellen Interviews, eigenen politischen Statements und der Veröffentlichung von Beiträgen zahlreicher Gastautoren, aufwändig produzierte Spezialsendungen bietet.

euer medialer Mülltrenner!

Unsere Inhalte sind auch mittels kostenloser App für Android‐ und iOS‐Geräte verfügbar!

App(le) Store · Google Play",3,2,1.6666666666666667,2,1.3333333333333333,1,2
kenfm,23,2020-05-31T06:05:10Z,"RubriKEN

Positionen löst klassische politische Talkshows des Fernsehens durch innovative Ergänzungen ab. Das Verstehen politischer Prozesse steht im Fokus. Aneinanderreihung verkürzter Statements zum Zwecke der Platzierung marketingorientierter oder parteipolitischer Inhalte gibt es hier nicht. Zuschauer können komplexe Ereignisse mit Hilfe des Know‐hows der Gäste in einem verständlichen Zusammenhang einzuordnen.

Me, Myself & Media bzw. MMM findet breiten Anklang in der Netz‐Community: Hier werden aktuelle politische Diskussionen aus dem Mainstream kritisch und mit dem nötigen Humor unter die Lupe genommen. Wesentliche „unter den Tisch gefallene“ Informationen werden in die Auseinandersetzung eingebracht und dreiste Propaganda wird enttarnt.

Im Gespräch: Wir portraitieren sowohl populäre Gäste als auch weniger bekannte Persönlichkeiten vorwiegend aus den Bereichen Politik, Wirtschaft und Wissenschaft in Einzelinterviews.

am Telefon befragt Experten zu tagesaktuellen Ereignissen.

NachdenKEN und KenFM über fassen politische Statements und kritische Gedanken Ken Jebsens zu unterschiedlichen Themen zusammen.

Bei KenFM zeigt und KenFM am Set präsentieren wir Aktionen und Veranstaltungen aus Bereichen des politischen Lebens. Vorträge an z. B. Universitäten oder auf Demonstrationen rücken in den Mittelpunkt.

Bei Zur Sache geht es im wahrsten Sinne ans Eingemachte mit einer packenden Darbietung lebendiger Demokratie. Gäste mit unterschiedlichen Hintergründen stellen sich der Debatte zu aktuellen politischen Themen.

In Die Macht um Acht nimmt der Journalist und Autor Ulrich Gellermann aktuelle Meldungen der Tagesschau kritisch unter die Lupe und kommentiert sie mit dem nötigen satirischen Biss.

Mit Tree‐TV ist unter der Mithilfe des Ingenieurs und Holzexperten Erwin Thoma ein Baumhaus entstanden, das einen Raum der Entschleunigung schafft und zum Philosophieren einlädt. Die Protagonisten sind umgeben von Österreichs prachtvollster Naturkulisse. Altbekannte Denkmuster können in den Höhen der Baumwipfel verlassen und Perspektivwechsel im Gespräch vollzogen werden.

Mit M-Pathie ist eine Plattform geschaffen worden, auf der sich Menschen aller Couleur zusammen mit Rüdiger Lenz über prägende Lebensereignisse und die daraus gezogenen Lehren austauschen.

Boulevard (BLVD): Populäre Menschen des öffentlichen Lebens, sogenannte „Promis“, kommen zu Wort. Hier können sie ihre Sicht der Dinge zum Leben im Rampenlicht, aber auch zu aktuellen, politischen Ereignissen mitteilen. Die Persönlichkeiten, die wir in diesem Format präsentieren, zeigen Facetten von sich, die außerhalb der gängigen medialen Öffentlichkeit nur selten offenbart werden.

Die Macher: Kritisieren ist die eine Sache, ins Handeln kommen ist die andere. Wir stellen Pioniere vor, die durch ihre Schaffensfreude vorleben, dass die vielfältigen Aufgabenstellungen unserer heutigen Zeit lösbar sind.

The Wolff of Wall Street wird vom Wirtschaftsexperten Ernst Wolff moderiert und soll dem Zuschauer als umfassendes Finanzlexikon dienen. Komplexe Begriffe und Sachverhalte aus den oft undurchsichtigen Weiten der Finanzwelt werden auf ihren Kern reduziert und auch für Laien verständlich erklärt.

Der Freie Fall ist ein Format, in dem Experten zu Themen der psychischen und physischen Gesundheit zu Wort kommen. Es geht zum einen darum, die eigene Psyche, deren Aufbau und innere Wirkungsweisen, besser zu verstehen, um zufriedener zu leben. Zum anderen soll unser Körper als Spiegel der Seele und Ausdruck der inneren Kraftquelle betrachtet werden.

Tagesdosis erscheint sechsmal in der Woche. Ausgewählte, tagesaktuelle Artikel, Berichte und Kommentare werden als Text und Podcast veröffentlicht. Diese werden entweder exklusiv für KenFM von unseren Autoren erstellt oder aus anderen Quellen übernommen.

Standpunkte ist der zweite Podcast, der sechsmal pro Woche erscheint und Themen aus unterschiedlichen Wissensbereichen aufgreift. In ausführlicher, vertiefender Art und Weise werden politische, gesellschaftliche oder ökologische Zusammenhänge näher gebracht.",2,1.4,1.2,1,1,1.4,1.6
kenfm,26,2020-05-31T06:05:10Z,"KenFM ist Crowdfunding‐finanziert und somit auf die finanzielle Unterstützung der Community angewiesen. Wir verstehen KenFM daher auch nicht als unser Portal, sondern als das all derer, die uns mit ihrem Geld den Auftrag gegeben haben, im Dreck zu wühlen, die Spreu vom Weizen zu trennen.

Ist Dir unsere Arbeit wichtig? Nutzt Du sie? Dann beteilige Dich mit einem Dauerauftrag in Höhe Deiner Wahl an der Umsetzung von KenFM. Verstehe KenFM als DEIN Portal. Freie Presse ist kein Hobby. Es ist das „Immunsystem“ echter Demokratie. Diese Demokratie ist gefährdet oder schon in vielen Bereichen abgeschafft. KenFM versucht das zu stoppen. Mit Deiner Hilfe. Danke!

→ Unterstütze KenFM!",3.3333333333333335,3,1.3333333333333333,1.6666666666666667,3,2.6666666666666665,3
stuttgartgrundgesetzdemos,772,2020-05-31T08:25:21Z,"Die Akten der NSU - Morde sind von Regierungsseite für 120 Jahre gesperrt !!! Warum ???

Doch nur aus einem Grund ... man will verschleiern , wie aktiv der BND und die Regierung in den Skandal verwickelt sind ...

Das die muslimischen Attentäter immer ihren Personalausweis am Tatort hinterlassen haben , glaubt doch kein aufgeklärter Mensch ...

9/11 wird als Grund für den seitdem „ewigen Krieg gegen den Terror“ gewertet ... 

Auch die einschneidenden Einschränkungen der Freiheiten der Menschen wird damit begründet !!!

www.us-kriege.de

Es spricht allerdings alles dafür , das es von den Geheimdiensten selbst geplant bzw. unterstützt wurde.

Eindeutigstes Zeichen : NewYork: 2 Flugzeuge —-> 3 pulverisierte Hochhäuser ... 🙈🙊🙉😱😱😱

Wenn es aber geplante Sprengung war (WTC7) ... dann war es ein inside-Job wie der Reichtagsbrand in Nazideutschland  , der die Ermächtigungsgesetze zur Folge hatte ...

Also wenn man betrachtet , dass jeder Krieg vorher mit medialen Lügen begründet wurden , darfst Du davon ausgehen , dass alle relevanten Versionen , die tatsächlich nicht unabhängig geprüft&bestätigt worden , dass das alles Lügen und Fehlinformationen fürs Volk sind !

Der Anfang vom Ende war und ist das Kaputtmachen von Julien Assange (2010) !

Seitdem gibt es in der westlichen Welt keinen freien Journalismus mehr.

Nur wenn die (Meinungsfreiheit) Pressefreiheit stirbt , stirbt die Demokratie !! ... und genau da sind wir gerade .

Der Übergang von Demokratie zur Diktatur ...",4.333333333333333,4.666666666666667,3.6666666666666665,5,4.666666666666667,4.666666666666667,5
spioniker,70,2020-05-31T09:38:04Z,"Guten Morgen,

kaum wird mehr gelockert, hat es den Anschein, dass es sich mehr und mehr hier in Deutschland beruhigt. Die Schlafschafe können ihre Daten in Restaurants angeben. Nicht zu vergessen die Stalkerapp. Sie können mit Lappen einkaufen gehen.

Ich kann nur noch den Kopf schütteln, wie dumm die Bevölkerung hier einfach ist.

Wir wollen keine 40% Freiheit! Sondern 100%.

Sollte die ANTIFA in den nächsten Tagen als Terrororganisation eingestuft werden, dann liebe 

Regierung renne! Ihr finanziert diese Bastarde!

Schöne Pfingsten meine Patrioten. 🍿

WWG1WGA",4,4.333333333333333,3.3333333333333335,3.6666666666666665,3.6666666666666665,4,4
mh171702q2q,2608,2020-05-31T18:47:51Z,"https://www.focus.de/gesundheit/coronavirus/die-lage-ist-existenzgefaehrdend-nach-nur-zehn-tagen-schliesst-der-frustrierte-muenchner-wirt-sein-restaurant-wieder_id_12048868.html?fbc=fb-shares&fbclid=IwAR1loj4Jp9wZnGF7RQtvj9jwlgNRZ_Ud9T2P-zgSD3VjfA-v85zHsJnuDE8   So, der nächste. Angeblich nur bis nach den Pfingstferien, aber da wird es wohl nicht besser für ihn ausschauen und dann ist bald ganz und für immer dicht.

Als es hieß, dass Biergärten wieder öffnen könnten, bereitete sich auch Christian Lehner, Wirt des Münchener Park Cafés, voller Vorfreude auf die Wiederöffnung vor. Doch nach 10 Tagen zog er ein bittere Fazit - und schloss wieder.

https://t.me/mh171702Q2Q

Den Menschen muss es gezeigt werden

Danke Strahlenkranz V....

The Great Awakening😘😘😘😘😘😘😘🐰🐰🐰🐰🐰🐰👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩",3.5,2.8333333333333335,2.6666666666666665,2.6666666666666665,2.5,1.8333333333333333,3.3333333333333335
